,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
93,0.224623101,0.222833285,0.221057731,0.219296324,0.217548952,0.215815503,0.214095867,0.212389933,0.210697592,0.209018736,0.207353257,0.205701048,0.204062005,0.202436021,0.200822994,0.199222819,0.197635395,0.196060619,0.194498391,0.192948612,0.191411181,0.189886,0.188372972,0.186872,0.185382988,0.183905841,0.182440463,0.180986762,0.179544644,0.178114017,0.17669479,0.175286871,0.17389017,0.172504598,0.171130067,0.169766488,0.168413774,0.167071839,0.165740596,0.164419961,0.163109849,0.161810176,0.160520858,0.159241814,0.157972962,0.15671422,0.155465508,0.154226745,0.152997854,0.151778754,0.150569368,0.149369618,0.148179428,0.146998722,0.145827424,0.144665458,0.143512752,0.14236923,0.14123482,0.140109448,0.138993044,0.137885536,0.136786852,0.135696923,0.134615678,0.133543049,0.132478967,0.131423363,0.130376171,0.129337322,0.128306751,0.127284392,0.126270179,0.125264048,0.124265933,0.123275772,0.1222935,0.121319055,0.120352374,0.119393396,0.11844206,0.117498303,0.116562067,0.11563329,0.114711914,0.11379788,0.112891129,0.111991603,0.111099244,0.110213996,0.109335801,0.108464604,0.107600349,0.10674298,0.105892443,0.105048683,0.104211646,0.103381279,0.102557528,0.101740341,0.100929665,0.100125449,0.099327641,0.09853619,0.097751045,0.096972157,0.096199474,0.095432949,0.094672531,0.093918172,0.093169824,0.092427439,0.091690969,0.090960368,0.090235588,0.089516583,0.088803307,0.088095715,0.087393761,0.0866974,0.086006587,0.08532128,0.084641432,0.083967002,0.083297946,0.082634221,0.081975784,0.081322594,0.080674609,0.080031787,0.079394087,0.078761468,0.07813389,0.077511312,0.076893696,0.076281,0.075673187,0.075070216,0.07447205,0.073878651
94,0.237907679,0.23624814,0.234600178,0.232963711,0.231338659,0.229724943,0.228122484,0.226531203,0.224951021,0.223381863,0.22182365,0.220276306,0.218739756,0.217213924,0.215698736,0.214194118,0.212699994,0.211216293,0.209742942,0.208279868,0.206827,0.205384266,0.203951597,0.202528921,0.201116169,0.199713271,0.19832016,0.196936767,0.195563023,0.194198862,0.192844217,0.191499021,0.190163208,0.188836714,0.187519473,0.18621142,0.184912492,0.183622624,0.182341754,0.181069819,0.179806756,0.178552503,0.177307,0.176070185,0.174841998,0.173622377,0.172411264,0.1712086,0.170014324,0.16882838,0.167650708,0.166481251,0.165319951,0.164166753,0.163021598,0.161884432,0.160755197,0.15963384,0.158520305,0.157414538,0.156316484,0.155226089,0.154143301,0.153068066,0.15200033,0.150940043,0.149887153,0.148841606,0.147803353,0.146772342,0.145748524,0.144731846,0.143722261,0.142719718,0.141724169,0.140735564,0.139753855,0.138778994,0.137810933,0.136849625,0.135895023,0.134947079,0.134005748,0.133070983,0.132142739,0.13122097,0.130305631,0.129396676,0.128494062,0.127597745,0.126707679,0.125823823,0.124946131,0.124074562,0.123209073,0.122349621,0.121496165,0.120648661,0.11980707,0.118971348,0.118141457,0.117317355,0.116499001,0.115686355,0.114879378,0.114078031,0.113282273,0.112492066,0.111707371,0.11092815,0.110154364,0.109385976,0.108622948,0.107865243,0.107112823,0.106365651,0.105623691,0.104886907,0.104155263,0.103428722,0.102707249,0.101990808,0.101279366,0.100572886,0.099871334,0.099174676,0.098482877,0.097795904,0.097113723,0.096436301,0.095763604,0.095095599,0.094432255,0.093773537,0.093119414,0.092469855,0.091824826,0.091184297,0.090548235,0.089916611
95,0.249956863,0.248461612,0.246975306,0.245497891,0.244029314,0.242569522,0.241118462,0.239676083,0.238242332,0.236817158,0.235400509,0.233992335,0.232592584,0.231201207,0.229818153,0.228443372,0.227076816,0.225718434,0.224368179,0.223026,0.22169185,0.220365682,0.219047446,0.217737097,0.216434586,0.215139866,0.213852892,0.212573616,0.211301993,0.210037977,0.208781522,0.207532584,0.206291116,0.205057075,0.203830417,0.202611096,0.201399069,0.200194292,0.198996723,0.197806317,0.196623033,0.195446827,0.194277657,0.193115481,0.191960257,0.190811944,0.1896705,0.188535884,0.187408056,0.186286974,0.185172599,0.18406489,0.182963807,0.181869311,0.180781362,0.179699921,0.17862495,0.177556409,0.17649426,0.175438465,0.174388986,0.173345785,0.172308824,0.171278067,0.170253475,0.169235013,0.168222643,0.167216329,0.166216035,0.165221724,0.164233362,0.163250912,0.162274339,0.161303609,0.160338685,0.159379533,0.158426119,0.157478408,0.156536366,0.15559996,0.154669156,0.153743919,0.152824218,0.151910018,0.151001286,0.150097991,0.1492001,0.148307579,0.147420398,0.146538524,0.145661925,0.14479057,0.143924428,0.143063467,0.142207656,0.141356965,0.140511362,0.139670818,0.138835303,0.138004785,0.137179235,0.136358624,0.135542922,0.134732099,0.133926127,0.133124976,0.132328618,0.131537023,0.130750164,0.129968012,0.129190538,0.128417716,0.127649517,0.126885913,0.126126876,0.125372381,0.124622399,0.123876903,0.123135867,0.122399264,0.121667067,0.12093925,0.120215787,0.119496652,0.118781819,0.118071262,0.117364955,0.116662874,0.115964992,0.115271286,0.114581729,0.113896297,0.113214965,0.112537709,0.111864504,0.111195327,0.110530152,0.109868957,0.109211717,0.108558409
96,0.263141256,0.261828834,0.260522957,0.259223593,0.25793071,0.256644275,0.255364257,0.254090622,0.25282334,0.251562378,0.250307706,0.249059291,0.247817102,0.246581109,0.245351281,0.244127586,0.242909995,0.241698476,0.240493,0.239293536,0.238100055,0.236912526,0.23573092,0.234555207,0.233385358,0.232221343,0.231063135,0.229910702,0.228764018,0.227623053,0.226487778,0.225358165,0.224234187,0.223115814,0.222003019,0.220895775,0.219794053,0.218697825,0.217607065,0.216521745,0.215441839,0.214367318,0.213298157,0.212234328,0.211175804,0.210122561,0.20907457,0.208031806,0.206994243,0.205961855,0.204934616,0.203912501,0.202895483,0.201883537,0.200876639,0.199874763,0.198877883,0.197885975,0.196899015,0.195916977,0.194939837,0.193967571,0.193000153,0.192037561,0.19107977,0.190126755,0.189178494,0.188234963,0.187296137,0.186361993,0.185432509,0.184507661,0.183587425,0.182671779,0.181760699,0.180854164,0.17995215,0.179054635,0.178161596,0.177273012,0.176388859,0.175509116,0.17463376,0.173762771,0.172896125,0.172033802,0.17117578,0.170322037,0.169472553,0.168627305,0.167786273,0.166949435,0.166116771,0.165288261,0.164463882,0.163643615,0.162827439,0.162015334,0.161207279,0.160403254,0.15960324,0.158807215,0.158015161,0.157227057,0.156442884,0.155662622,0.154886251,0.154113753,0.153345107,0.152580295,0.151819298,0.151062096,0.150308671,0.149559003,0.148813074,0.148070866,0.147332359,0.146597536,0.145866378,0.145138866,0.144414983,0.143694711,0.14297803,0.142264924,0.141555375,0.140849365,0.140146875,0.13944789,0.138752391,0.13806036,0.137371781,0.136686637,0.136004909,0.135326582,0.134651638,0.13398006,0.133311832,0.132646936,0.131985357,0.131327077
97,0.277574624,0.276466543,0.275362886,0.274263635,0.273168771,0.272078279,0.270992139,0.269910336,0.268832851,0.267759667,0.266690768,0.265626135,0.264565753,0.263509604,0.26245767,0.261409937,0.260366385,0.259327,0.258291764,0.25726066,0.256233673,0.255210786,0.254191981,0.253177244,0.252166558,0.251159906,0.250157273,0.249158643,0.248163999,0.247173326,0.246186607,0.245203827,0.244224971,0.243250023,0.242278966,0.241311786,0.240348466,0.239388993,0.238433349,0.237481521,0.236533492,0.235589248,0.234648773,0.233712053,0.232779072,0.231849815,0.230924268,0.230002416,0.229084244,0.228169737,0.227258881,0.226351661,0.225448063,0.224548072,0.223651674,0.222758854,0.221869598,0.220983892,0.220101722,0.219223074,0.218347933,0.217476286,0.216608118,0.215743416,0.214882166,0.214024354,0.213169967,0.21231899,0.21147141,0.210627214,0.209786388,0.208948919,0.208114792,0.207283996,0.206456516,0.205632339,0.204811453,0.203993843,0.203179498,0.202368403,0.201560546,0.200755914,0.199954495,0.199156274,0.19836124,0.19756938,0.196780681,0.19599513,0.195212716,0.194433424,0.193657244,0.192884162,0.192114167,0.191347245,0.190583385,0.189822574,0.1890648,0.188310051,0.187558316,0.186809581,0.186063835,0.185321066,0.184581262,0.183844412,0.183110503,0.182379524,0.181651463,0.180926309,0.180204049,0.179484672,0.178768168,0.178054523,0.177343728,0.17663577,0.175930638,0.175228321,0.174528807,0.173832087,0.173138147,0.172446978,0.171758568,0.171072906,0.170389981,0.169709782,0.169032299,0.16835752,0.167685435,0.167016033,0.166349303,0.165685235,0.165023818,0.164365041,0.163708894,0.163055366,0.162404448,0.161756127,0.161110395,0.160467241,0.159826654,0.159188624
98,0.293383787,0.292504955,0.291628755,0.290755179,0.289884221,0.289015871,0.288150123,0.287286968,0.286426399,0.285568407,0.284712986,0.283860127,0.283009822,0.282162065,0.281316847,0.280474162,0.279634,0.278796355,0.277961219,0.277128585,0.276298445,0.275470792,0.274645618,0.273822916,0.273002678,0.272184897,0.271369566,0.270556678,0.269746224,0.268938198,0.268132592,0.2673294,0.266528613,0.265730226,0.26493423,0.264140618,0.263349384,0.262560519,0.261774018,0.260989873,0.260208077,0.259428622,0.258651502,0.257876711,0.25710424,0.256334083,0.255566233,0.254800683,0.254037427,0.253276456,0.252517766,0.251761348,0.251007195,0.250255302,0.249505661,0.248758266,0.248013109,0.247270185,0.246529486,0.245791006,0.245054738,0.244320675,0.243588812,0.24285914,0.242131655,0.241406348,0.240683214,0.239962247,0.239243439,0.238526784,0.237812276,0.237099908,0.236389674,0.235681568,0.234975583,0.234271712,0.23356995,0.23287029,0.232172726,0.231477252,0.230783861,0.230092547,0.229403304,0.228716125,0.228031005,0.227347937,0.226666915,0.225987933,0.225310985,0.224636065,0.223963167,0.223292284,0.222623411,0.221956542,0.22129167,0.22062879,0.219967895,0.21930898,0.218652039,0.217997066,0.217344055,0.216693,0.216043895,0.215396735,0.214751513,0.214108224,0.213466862,0.212827421,0.212189895,0.211554279,0.210920568,0.210288754,0.209658833,0.209030799,0.208404646,0.207780369,0.207157962,0.20653742,0.205918736,0.205301905,0.204686923,0.204073782,0.203462478,0.202853005,0.202245358,0.201639531,0.201035519,0.200433316,0.199832918,0.199234317,0.19863751,0.19804249,0.197449253,0.196857793,0.196268105,0.195680183,0.195094022,0.194509617,0.193926962,0.193346053
99,0.311364203,0.310742097,0.310121234,0.309501611,0.308883226,0.308266077,0.307650161,0.307035476,0.306422019,0.305809787,0.305198779,0.304588991,0.303980422,0.303373069,0.302766929,0.302162,0.30155828,0.300955766,0.300354456,0.299754347,0.299155438,0.298557725,0.297961206,0.297365879,0.296771742,0.296178792,0.295587026,0.294996443,0.294407039,0.293818814,0.293231763,0.292645886,0.292061179,0.29147764,0.290895268,0.290314059,0.289734011,0.289155122,0.288577389,0.288000811,0.287425385,0.286851109,0.28627798,0.285705996,0.285135155,0.284565455,0.283996893,0.283429467,0.282863174,0.282298013,0.281733981,0.281171077,0.280609296,0.280048639,0.279489101,0.278930681,0.278373378,0.277817187,0.277262108,0.276708138,0.276155275,0.275603516,0.27505286,0.274503304,0.273954846,0.273407484,0.272861215,0.272316038,0.271771951,0.27122895,0.270687034,0.270146201,0.269606448,0.269067774,0.268530177,0.267993653,0.267458201,0.266923819,0.266390505,0.265858257,0.265327072,0.264796948,0.264267883,0.263739876,0.263212923,0.262687023,0.262162174,0.261638374,0.26111562,0.260593911,0.260073244,0.259553617,0.259035028,0.258517476,0.258000958,0.257485472,0.256971015,0.256457587,0.255945184,0.255433805,0.254923448,0.254414111,0.253905791,0.253398487,0.252892197,0.252386918,0.251882648,0.251379386,0.25087713,0.250375877,0.249875626,0.249376374,0.24887812,0.248380861,0.247884596,0.247389322,0.246895038,0.246401741,0.24590943,0.245418103,0.244927757,0.244438391,0.243950003,0.24346259,0.242976152,0.242490685,0.242006188,0.24152266,0.241040097,0.240558499,0.240077862,0.239598187,0.239119469,0.238641708,0.238164902,0.237689048,0.237214145,0.236740191,0.236267183,0.235795121
100,0.331108217,0.330777275,0.330446663,0.330116381,0.32978643,0.329456808,0.329127516,0.328798553,0.328469919,0.328141613,0.327813636,0.327485986,0.327158663,0.326831668,0.326505,0.326178658,0.325852643,0.325526953,0.325201589,0.32487655,0.324551835,0.324227446,0.32390338,0.323579639,0.323256221,0.322933126,0.322610355,0.322287906,0.321965779,0.321643974,0.321322491,0.321001329,0.320680488,0.320359968,0.320039768,0.319719888,0.319400328,0.319081087,0.318762166,0.318443563,0.318125278,0.317807312,0.317489664,0.317172333,0.316855319,0.316538622,0.316222242,0.315906177,0.315590429,0.315274996,0.314959879,0.314645077,0.314330589,0.314016415,0.313702556,0.31338901,0.313075778,0.312762858,0.312450252,0.312137958,0.311825976,0.311514306,0.311202947,0.3108919,0.310581163,0.310270737,0.309960622,0.309650816,0.30934132,0.309032133,0.308723256,0.308414687,0.308106426,0.307798474,0.307490829,0.307183492,0.306876462,0.306569739,0.306263322,0.305957212,0.305651408,0.305345909,0.305040716,0.304735828,0.304431244,0.304126965,0.30382299,0.303519319,0.303215951,0.302912887,0.302610126,0.302307667,0.30200551,0.301703656,0.301402103,0.301100851,0.300799901,0.300499251,0.300198902,0.299898853,0.299599104,0.299299655,0.299000505,0.298701654,0.298403102,0.298104848,0.297806892,0.297509234,0.297211873,0.29691481,0.296618044,0.296321574,0.2960254,0.295729523,0.295433941,0.295138655,0.294843664,0.294548967,0.294254566,0.293960458,0.293666645,0.293373125,0.293079898,0.292786965,0.292494324,0.292201976,0.29190992,0.291618156,0.291326684,0.291035503,0.290744613,0.290454013,0.290163705,0.289873686,0.289583957,0.289294518,0.289005368,0.288716507,0.288427935,0.288139651
101,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119,0.36119
102,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405,0.386405
103,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338,0.41338
104,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239,0.442239
105,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112,0.473112
106,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141,0.506141
107,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475,0.541475
108,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276,0.579276
109,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716,0.619716
